ID,Title_ru,SubTitle_ru,CodeFlag,Value,MeaningParameterDescription_ru,Note_ru,noteIDs,UnitComments_ru,Status,translated_by
grib2/4/2/0/1/118,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",118,,Несбалансированная компонента удельной влажности,,,кг ⋅ кг-1,Operational,Original
grib2/4/2/0/1/119,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",119,,Несбалансированная компонента удельного содержания жидкой воды в облаке,,,кг ⋅ кг-1,Operational,Original
grib2/4/2/0/1/120,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",120,,Несбалансированная компонента удельного содержания ледяных кристаллов в облаке,,,кг ⋅ кг-1,Operational,Original
grib2/4/2/0/1/121,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",121,,Доля снежного покрова,,,Пропорция,Operational,Original
grib2/4/2/0/1/122-128,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",122-128,,Зарезервированы,,,,,Original
grib2/4/2/0/1/129,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",129,,Эффективный радиус облачных капель,,,м,Operational,Original
grib2/4/2/0/1/130,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",130,,Эффективный радиус дождевых капель,,,м,Operational,Original
grib2/4/2/0/1/131,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",131,,Эффективный радиус облачного льда,,,м,Operational,Original
grib2/4/2/0/1/132,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",132,,Эффективный радиус снега,,,м,Operational,Original
grib2/4/2/0/1/133,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",133,,Эффективный радиус крупы,,,м,Operational,Original
grib2/4/2/0/1/134,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",134,,Эффективный радиус града,,,м,Operational,Original
grib2/4/2/0/1/135,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",135,,Эффективный радиус жидкокапельных облаков подсеточного масштаба,,,м,Operational,Original
grib2/4/2/0/1/136,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",136,,Эффективный радиус ледяных облаков подсеточного масштаба,,,м,Operational,Original
grib2/4/2/0/1/137,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",137,,Эффективный показатель несферичности дождя,,,—,Operational,Original
grib2/4/2/0/1/138,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",138,,Эффективный показатель несферичности облачного льда,,,—,Operational,Original
grib2/4/2/0/1/139,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",139,,Эффективный показатель несферичности снега,,,—,Operational,Original
grib2/4/2/0/1/140,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",140,,Эффективный показатель несферичности крупы,,,—,Operational,Original
grib2/4/2/0/1/141,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",141,,Эффективный показатель несферичности града,,,—,Operational,Original
grib2/4/2/0/1/142,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",142,,Эффективный показатель несферичности ледяных облаков подсеточного масштаба,,,—,Operational,Original
grib2/4/2/0/1/143-191,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",143-191,,Зарезервированы,,,,,Original
grib2/4/2/0/1/192-254,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",192-254,,Зарезервированы для местного использования,,,,Operational,Original
grib2/4/2/0/1/255,"Номер параметра, согласно дисциплине продукции и категории параметра","Дисциплина продукции 0 — Метеорологическая продукция, категория параметра 1: влажность",255,,Отсутствующий,,,,Operational,Original
