ID,Title_fr,SubTitle_fr,CodeFlag,Value,MeaningParameterDescription_fr,Note_fr,noteIDs,UnitComments_fr,Status,translation_source
grib2/4/0/152,Numéro de modèle de définition de produit,,152,,"Reprévision individuelle de grand ensemble, contrôle et perturbé, à un niveau horizontal ou dans une couche horizontale à un moment donné pour les constituants chimiques atmosphériques",,,,Operational,AI
grib2/4/0/153,Numéro de modèle de définition de produit,,153,,"Reforecast individuel de grand ensemble, contrôle et perturbé, à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu pour les constituants chimiques atmosphériques",,,,Operational,AI
grib2/4/0/154,Numéro de modèle de définition de produit,,154,,"Reforecast individuel de grand ensemble, contrôle et perturbé, à un niveau horizontal ou dans une couche horizontale à un moment donné.",,,,Operational,AI
grib2/4/0/155,Numéro de modèle de définition de produit,,155,,"Reforecast individuel de grand ensemble, contrôle et perturbé, à un niveau horizontal ou dans une couche horizontale sur un intervalle de temps continu ou non continu",,,,Operational,AI
grib2/4/0/156-253,Numéro de modèle de définition de produit,,156-253,,En réserve,,,,Operational,AI
grib2/4/0/254,,Numéro du modèle de définition du produit,254,,Chaîne de caractères CCITT IA5,,,,Operational,PDF
grib2/4/0/255-999,,Numéro du modèle de définition du produit,255-999,,En réserve,,,,Operational,PDF
grib2/4/0/1000,,Numéro du modèle de définition du produit,1000,,"Coupe d'une analyse et d'une prévision, à un moment donné",,,,Experimental,PDF
grib2/4/0/1001,,Numéro du modèle de définition du produit,1001,,"Coupe d'une analyse ou d'une prévision, moyennée ou ayant fait l'objet d'un autre traitement statistique pour un intervalle de temps donné",,,,Experimental,PDF
grib2/4/0/1002,,Numéro du modèle de définition du produit,1002,,"Coupe d'une analyse ou d'une prévision, moyennée ou ayant fait l'objet d'un autre traitement statistique le long d'une latitude ou d'une longitude donnée",,,,Experimental,PDF
grib2/4/0/1003-1099,,Numéro du modèle de définition du produit,1003-1099,,En réserve,,,,Operational,PDF
grib2/4/0/1100,,Numéro du modèle de définition du produit,1100,,Grille de type Hovmöller sans moyenne ou autre traitement statistique,,,,Experimental,PDF
grib2/4/0/1101,,Numéro du modèle de définition du produit,1101,,Grille de type Hovmöller avec moyenne ou autre traitement statistique,,,,Experimental,PDF
grib2/4/0/1102-32767,,Numéro du modèle de définition du produit,1102-32767,,En réserve,,,,Operational,PDF
grib2/4/0/32768-65534,,Numéro du modèle de définition du produit,32768-65534,,En réserve pour un usage local,,,,Operational,PDF
grib2/4/0/65535,,Numéro du modèle de définition du produit,65535,,Valeur manquante,,,,Operational,PDF
