ID,Title_fr,SubTitle_fr,CodeFlag,Value,MeaningParameterDescription_fr,Note_fr,noteIDs,UnitComments_fr,Status,translation_source
grib2/4/2/0/1/105,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",105,,Concentration en nombre – neige,,,m-3,Operational,PDF
grib2/4/2/0/1/106,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",106,,Concentration en nombre – neige roulée,,,m-3,Operational,PDF
grib2/4/2/0/1/107,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",107,,Concentration en nombre – grêle,,,m-3,Operational,PDF
grib2/4/2/0/1/108,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",108,,Tendance de l'humidité spécifique découlant d'une paramétrisation,,,kg kg-1 s-1,Operational,PDF
grib2/4/2/0/1/109,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",109,,Densité de masse de la pellicule d'eau liquide à la surface des grêlons exprimée en masse d'eau liquide par unité de volume d'air,,,kg m-3,Operational,PDF
grib2/4/2/0/1/110,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",110,,Masse spécifique de la pellicule d'eau liquide à la surface des grêlons exprimée en masse d'eau liquide par unité de masse d'air humide,,,kg kg-1,Operational,PDF
grib2/4/2/0/1/111,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",111,,Rapport de mélange de la pellicule d'eau liquide à la surface des grêlons exprimé en masse d'eau liquide par unité de masse d'air sec,,,kg kg-1,Operational,PDF
grib2/4/2/0/1/112,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",112,,Densité de masse de la pellicule d'eau liquide de la neige roulée exprimée en masse d'eau liquide par unité de volume d'air,,,kg m-3,Operational,PDF
grib2/4/2/0/1/113,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",113,,Masse spécifique de la pellicule d'eau liquide de la neige roulée exprimée en masse d'eau liquide par unité de masse d'air humide,,,kg kg-1,Operational,PDF
grib2/4/2/0/1/114,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",114,,Rapport de mélange de la pellicule d'eau liquide de la neige roulée exprimé en masse d'eau liquide par unité de masse d'air sec,,,kg kg-1,Operational,PDF
grib2/4/2/0/1/115,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",115,,Densité de masse de la pellicule d'eau liquide de la neige exprimée en masse d'eau liquide par unité de volume d'air,,,kg m-3,Operational,PDF
grib2/4/2/0/1/116,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",116,,Masse spécifique de la pellicule d'eau liquide de la neige exprimée en masse d'eau liquide par unité de masse d'air humide,,,kg kg-1,Operational,PDF
grib2/4/2/0/1/117,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",117,,Rapport de mélange de la pellicule d'eau liquide de la neige exprimé en masse d'eau liquide par unité de masse d'air sec,,,kg kg-1,Operational,PDF
grib2/4/2/0/1/118,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",118,,Composante instable de l'humidité spécifique,,,kg kg-1,Operational,PDF
grib2/4/2/0/1/119,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",119,,Composante instable de la teneur spécifique en eau à l'état liquide des nuages,,,kg kg-1,Operational,PDF
grib2/4/2/0/1/120,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",120,,Composante instable de la teneur spécifique en eau sous forme de glace des nuages,,,kg kg-1,Operational,PDF
grib2/4/2/0/1/121,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",121,,Fraction de l'enneigement,,,Proportion,Operational,PDF
grib2/4/2/0/1/122-128,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",122-128,,En réserve,,,,Operational,PDF
grib2/4/2/0/1/129,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",129,,Rayon effectif de l'eau des nuages,,,m,Operational,PDF
grib2/4/2/0/1/130,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",130,,Rayon effectif de la pluie,,,m,Operational,PDF
grib2/4/2/0/1/131,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",131,,Rayon effectif de la glace des nuages,,,m,Operational,PDF
grib2/4/2/0/1/132,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",132,,Rayon effectif de la neige,,,m,Operational,PDF
grib2/4/2/0/1/133,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",133,,Rayon effectif de la neige roulée,,,m,Operational,PDF
grib2/4/2/0/1/134,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",134,,Rayon effectif de la grêle,,,m,Operational,PDF
grib2/4/2/0/1/135,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",135,,Rayon effectif des nuages liquides à une échelle inférieure au pas de grille,,,m,Operational,PDF
grib2/4/2/0/1/136,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",136,,Rayon effectif des nuages de glace à une échelle inférieure au pas de grille,,,m,Operational,PDF
grib2/4/2/0/1/137,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",137,,Rapport de forme effectif de la pluie,,,–,Operational,PDF
grib2/4/2/0/1/138,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",138,,Rapport de forme effectif de la glace des nuages,,,–,Operational,PDF
grib2/4/2/0/1/139,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",139,,Rapport de forme effectif de la neige,,,–,Operational,PDF
grib2/4/2/0/1/140,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",140,,Rapport de forme effectif de la neige roulée,,,–,Operational,PDF
grib2/4/2/0/1/141,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",141,,Rapport de forme effectif de la grêle,,,–,Operational,PDF
grib2/4/2/0/1/142,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",142,,Rapport de forme effectif des nuages de glace à une échelle inférieure au pas de grille,,,–,Operational,PDF
grib2/4/2/0/1/143-191,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",143-191,,En réserve,,,,Operational,PDF
grib2/4/2/0/1/192-254,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",192-254,,En réserve pour un usage local,,,,Operational,PDF
grib2/4/2/0/1/255,Table de code 4.2 — Numéro de paramètre par domaine de spécialisation et catégorie de paramètre,"Domaine de spécialisation 0 – Produits météorologiques, Catégorie de paramètres 1: humidité",255,,Valeur manquante,,,,Operational,PDF
